repository_language,created_at,created_at_formatted,active_repos,pushes,size
Rust,1335225600000000,Apr 24,6,26,37064
Rust,1335312000000000,Apr 25,4,29,44364
Rust,1335398400000000,Apr 26,7,22,21352
Rust,1335484800000000,Apr 27,3,44,69848
Rust,1335571200000000,Apr 28,2,15,24332
Rust,1335657600000000,Apr 29,3,4,2116
Rust,1335744000000000,Apr 30,4,22,19600
Rust,1335830400000000,May 01,4,18,22956
Rust,1335916800000000,May 02,3,17,15848
Rust,1336003200000000,May 03,7,46,54600
Rust,1336089600000000,May 04,3,38,19344
Rust,1336176000000000,May 05,7,29,6476
Rust,1336262400000000,May 06,6,7,3764
Rust,1336348800000000,May 07,7,19,34972
Rust,1336435200000000,May 08,4,9,7772
Rust,1336521600000000,May 09,2,15,19436
Rust,1336608000000000,May 10,5,24,17548
Rust,1336694400000000,May 11,5,37,20156
Rust,1336780800000000,May 12,2,5,6776
Rust,1336867200000000,May 13,4,8,6656
Rust,1336953600000000,May 14,6,23,35260
Rust,1337040000000000,May 15,4,34,60628
Rust,1337126400000000,May 16,1,29,48580
Rust,1337212800000000,May 17,4,40,39084
Rust,1337299200000000,May 18,3,12,9640
Scala,1331424000000000,Mar 11,110,226,878722
Scala,1331510400000000,Mar 12,161,396,1957015
Scala,1331596800000000,Mar 13,188,433,2440122
Scala,1331683200000000,Mar 14,149,388,2256399
Scala,1331769600000000,Mar 15,146,397,1798711
Scala,1331856000000000,Mar 16,154,444,3396890
Scala,1331942400000000,Mar 17,107,227,751336
Scala,1332028800000000,Mar 18,123,300,1093337
Scala,1332115200000000,Mar 19,157,354,1610704
Scala,1332201600000000,Mar 20,173,427,2082207
Scala,1332288000000000,Mar 21,145,495,2919440
Scala,1332374400000000,Mar 22,160,451,3055398
Scala,1332460800000000,Mar 23,144,433,2337205
Scala,1332547200000000,Mar 24,109,310,1449953
Scala,1332633600000000,Mar 25,122,288,2665593
Scala,1332720000000000,Mar 26,159,475,3652642
Scala,1332806400000000,Mar 27,158,419,2527418
Scala,1332892800000000,Mar 28,158,423,2046791
Scala,1332979200000000,Mar 29,160,490,2877042
Scala,1333065600000000,Mar 30,145,428,1800700
Scala,1333152000000000,Mar 31,121,316,639927
Scala,1333238400000000,Apr 01,151,362,716797
Scala,1333324800000000,Apr 02,153,400,2260605
Scala,1333411200000000,Apr 03,164,484,2082195
Scala,1333497600000000,Apr 04,165,484,2192531
Scala,1333584000000000,Apr 05,152,427,2192159
Scala,1333670400000000,Apr 06,121,450,2698566
Scala,1333756800000000,Apr 07,114,267,896555
Scala,1333843200000000,Apr 08,121,258,642018
Scala,1333929600000000,Apr 09,156,417,1428899
Scala,1334016000000000,Apr 10,187,471,2413718
Scala,1334102400000000,Apr 11,158,460,2289962
Scala,1334188800000000,Apr 12,166,488,3170894
Scala,1334275200000000,Apr 13,169,449,2587375
Scala,1334361600000000,Apr 14,127,360,1849062
Scala,1334448000000000,Apr 15,110,296,2303918
Scala,1334534400000000,Apr 16,138,328,1261979
Scala,1334620800000000,Apr 17,137,355,1047681
Scala,1334707200000000,Apr 18,132,366,1176863
Scala,1334793600000000,Apr 19,148,363,1967426
Scala,1334880000000000,Apr 20,166,484,2155933
Scala,1334966400000000,Apr 21,92,316,1066030
Scala,1335052800000000,Apr 22,126,374,794557
Scala,1335139200000000,Apr 23,188,551,2860754
Scala,1335225600000000,Apr 24,189,527,3025311
Scala,1335312000000000,Apr 25,170,487,2815734
Scala,1335398400000000,Apr 26,166,432,2537053
Scala,1335484800000000,Apr 27,152,425,2825149
Scala,1335571200000000,Apr 28,102,247,1375928
Scala,1335657600000000,Apr 29,117,278,1053711
Scala,1335744000000000,Apr 30,145,404,2208278
Scala,1335830400000000,May 01,156,401,3102169
Scala,1335916800000000,May 02,197,519,3222396
Scala,1336003200000000,May 03,186,532,2269562
Scala,1336089600000000,May 04,180,480,4566707
Scala,1336176000000000,May 05,108,362,1547114
Scala,1336262400000000,May 06,164,362,1871918
Scala,1336348800000000,May 07,201,564,5110565
Scala,1336435200000000,May 08,211,478,3088732
Scala,1336521600000000,May 09,174,447,2090009
Scala,1336608000000000,May 10,184,495,2136071
Scala,1336694400000000,May 11,194,529,2118473
Scala,1336780800000000,May 12,106,240,1526305
Scala,1336867200000000,May 13,151,330,782776
Scala,1336953600000000,May 14,186,435,2263461
Scala,1337040000000000,May 15,181,452,2258872
Scala,1337126400000000,May 16,188,500,2855242
Scala,1337212800000000,May 17,171,437,1831546
Scala,1337299200000000,May 18,22,55,115262
Scheme,1331424000000000,Mar 11,18,43,570178
Scheme,1331510400000000,Mar 12,19,48,398388
Scheme,1331596800000000,Mar 13,22,56,386772
Scheme,1331683200000000,Mar 14,13,23,36902
Scheme,1331769600000000,Mar 15,21,36,203735
Scheme,1331856000000000,Mar 16,18,40,170928
Scheme,1331942400000000,Mar 17,11,18,180341
Scheme,1332028800000000,Mar 18,19,41,359815
Scheme,1332115200000000,Mar 19,15,23,151280
Scheme,1332201600000000,Mar 20,25,59,409052
Scheme,1332288000000000,Mar 21,16,34,488182
Scheme,1332374400000000,Mar 22,17,48,856356
Scheme,1332460800000000,Mar 23,16,36,163720
Scheme,1332547200000000,Mar 24,17,30,61874
Scheme,1332633600000000,Mar 25,13,51,226518
Scheme,1332720000000000,Mar 26,18,38,157982
Scheme,1332806400000000,Mar 27,24,54,286496
Scheme,1332892800000000,Mar 28,23,36,76972
Scheme,1332979200000000,Mar 29,17,42,277148
Scheme,1333065600000000,Mar 30,27,55,200636
Scheme,1333152000000000,Mar 31,20,33,84527
Scheme,1333238400000000,Apr 01,18,41,161756
Scheme,1333324800000000,Apr 02,22,45,139456
Scheme,1333411200000000,Apr 03,15,30,281184
Scheme,1333497600000000,Apr 04,21,45,367974
Scheme,1333584000000000,Apr 05,22,38,164532
Scheme,1333670400000000,Apr 06,25,51,212364
Scheme,1333756800000000,Apr 07,25,54,100394
Scheme,1333843200000000,Apr 08,20,58,33876
Scheme,1333929600000000,Apr 09,22,53,72870
Scheme,1334016000000000,Apr 10,19,47,602958
Scheme,1334102400000000,Apr 11,12,18,186828
Scheme,1334188800000000,Apr 12,22,55,337508
Scheme,1334275200000000,Apr 13,23,46,288116
Scheme,1334361600000000,Apr 14,14,31,544488
Scheme,1334448000000000,Apr 15,16,32,222460
Scheme,1334534400000000,Apr 16,23,59,142152
Scheme,1334620800000000,Apr 17,22,39,301936
Scheme,1334707200000000,Apr 18,14,45,210012
Scheme,1334793600000000,Apr 19,21,39,223732
Scheme,1334880000000000,Apr 20,17,35,14752
Scheme,1334966400000000,Apr 21,12,23,208176
Scheme,1335052800000000,Apr 22,20,51,152684
Scheme,1335139200000000,Apr 23,28,57,258748
Scheme,1335225600000000,Apr 24,24,56,150472
Scheme,1335312000000000,Apr 25,17,67,345276
Scheme,1335398400000000,Apr 26,21,55,261221
Scheme,1335484800000000,Apr 27,15,44,131920
Scheme,1335571200000000,Apr 28,29,55,183456
Scheme,1335657600000000,Apr 29,19,31,104408
Scheme,1335744000000000,Apr 30,21,66,670368
Scheme,1335830400000000,May 01,18,45,437344
Scheme,1335916800000000,May 02,24,71,314436
Scheme,1336003200000000,May 03,26,62,381186
Scheme,1336089600000000,May 04,28,73,282996
Scheme,1336176000000000,May 05,11,29,23332
Scheme,1336262400000000,May 06,15,29,156562
Scheme,1336348800000000,May 07,22,45,345012
Scheme,1336435200000000,May 08,30,64,362888
Scheme,1336521600000000,May 09,22,52,250872
Scheme,1336608000000000,May 10,27,59,131332
Scheme,1336694400000000,May 11,16,42,47824
Scheme,1336780800000000,May 12,17,32,66816
Scheme,1336867200000000,May 13,20,37,95580
Scheme,1336953600000000,May 14,17,58,154280
Scheme,1337040000000000,May 15,17,37,151320
Scheme,1337126400000000,May 16,24,48,240124
Scheme,1337212800000000,May 17,21,51,447316
Scheme,1337299200000000,May 18,6,24,75892
Scilab,1331424000000000,Mar 11,4,6,572980
Scilab,1331510400000000,Mar 12,3,21,4900736
Scilab,1331596800000000,Mar 13,3,21,1747540
Scilab,1331683200000000,Mar 14,1,8,2289696
Scilab,1331769600000000,Mar 15,1,1,4624
Scilab,1331856000000000,Mar 16,2,12,880440
Scilab,1331942400000000,Mar 17,1,3,92450
Scilab,1332115200000000,Mar 19,2,4,1484
Scilab,1332201600000000,Mar 20,3,13,1848848
Scilab,1332288000000000,Mar 21,3,12,861898
Scilab,1332374400000000,Mar 22,2,7,1500676
Scilab,1332460800000000,Mar 23,1,2,72971
Scilab,1332547200000000,Mar 24,1,8,295857
Scilab,1332633600000000,Mar 25,2,13,754628
Scilab,1332720000000000,Mar 26,3,13,1967742
Scilab,1332806400000000,Mar 27,2,9,2339199
Scilab,1332892800000000,Mar 28,2,13,2990437
Scilab,1332979200000000,Mar 29,2,9,1724512
Scilab,1333065600000000,Mar 30,1,7,2012556
Scilab,1333152000000000,Mar 31,3,7,1222304
Scilab,1333238400000000,Apr 01,1,4,1152852
Scilab,1333324800000000,Apr 02,2,5,865304
Scilab,1333411200000000,Apr 03,3,22,4343808
Scilab,1333497600000000,Apr 04,7,30,3154972
Scilab,1333584000000000,Apr 05,4,17,3249896
Scilab,1333670400000000,Apr 06,2,3,363256
Scilab,1333756800000000,Apr 07,2,4,195456
Scilab,1333843200000000,Apr 08,2,5,960
Scilab,1334016000000000,Apr 10,3,11,2404142
Scilab,1334102400000000,Apr 11,4,22,3622983
Scilab,1334188800000000,Apr 12,6,14,2694840
Scilab,1334275200000000,Apr 13,2,9,337024
Scilab,1334361600000000,Apr 14,2,4,3272
Scilab,1334448000000000,Apr 15,2,4,1112
Scilab,1334534400000000,Apr 16,4,5,308296
Scilab,1334620800000000,Apr 17,5,7,1147996
Scilab,1334707200000000,Apr 18,1,1,424
Scilab,1334793600000000,Apr 19,2,5,1190996
Scilab,1334880000000000,Apr 20,1,3,901608
Scilab,1334966400000000,Apr 21,4,5,308804
Scilab,1335052800000000,Apr 22,1,3,588
Scilab,1335312000000000,Apr 25,5,15,36764
Scilab,1335398400000000,Apr 26,2,2,1247
Scilab,1335484800000000,Apr 27,2,8,38572
Scilab,1335571200000000,Apr 28,1,4,4004
Scilab,1335657600000000,Apr 29,1,2,736
Scilab,1335916800000000,May 02,5,21,112872
Scilab,1336003200000000,May 03,4,17,53160
Scilab,1336176000000000,May 05,2,18,176892
Scilab,1336262400000000,May 06,1,1,124
Scilab,1336348800000000,May 07,4,10,81980
Scilab,1336435200000000,May 08,4,15,12936
Scilab,1336521600000000,May 09,6,12,11868
Scilab,1336608000000000,May 10,7,11,14256
Scilab,1336694400000000,May 11,2,3,1572
Scilab,1336780800000000,May 12,1,1,1144
Scilab,1336867200000000,May 13,2,3,8224
Scilab,1336953600000000,May 14,2,5,15180
Scilab,1337040000000000,May 15,3,9,59820
Scilab,1337126400000000,May 16,1,1,220
Scilab,1337212800000000,May 17,2,11,76300
Self,1331769600000000,Mar 15,1,2,2020
Self,1333065600000000,Mar 30,1,1,3608
Self,1335225600000000,Apr 24,1,2,3740
Self,1335312000000000,Apr 25,1,2,2804
Self,1336003200000000,May 03,1,5,7508
Self,1336608000000000,May 10,1,1,1372
Self,1337040000000000,May 15,1,1,1428
Shell,1331424000000000,Mar 11,304,844,5604360
Shell,1331510400000000,Mar 12,501,1399,14829767
Shell,1331596800000000,Mar 13,474,1513,12298193
Shell,1331683200000000,Mar 14,484,1372,9657873
Shell,1331769600000000,Mar 15,462,1341,8544068
Shell,1331856000000000,Mar 16,416,1219,7234141
Shell,1331942400000000,Mar 17,320,1004,5249368
Shell,1332028800000000,Mar 18,320,1071,13817057
Shell,1332115200000000,Mar 19,494,1632,17568684
Shell,1332201600000000,Mar 20,462,1466,11271079
Shell,1332288000000000,Mar 21,499,2308,13387059
Shell,1332374400000000,Mar 22,502,1810,14458613
Shell,1332460800000000,Mar 23,493,1612,21268088
Shell,1332547200000000,Mar 24,354,1139,19341730
Shell,1332633600000000,Mar 25,345,1270,16985812
Shell,1332720000000000,Mar 26,493,1502,15399002
Shell,1332806400000000,Mar 27,499,1505,21529124
Shell,1332892800000000,Mar 28,489,1486,19900238
Shell,1332979200000000,Mar 29,524,1685,23616327
Shell,1333065600000000,Mar 30,546,1790,23385459
Shell,1333152000000000,Mar 31,361,1101,20186096
Shell,1333238400000000,Apr 01,386,1287,18220745
Shell,1333324800000000,Apr 02,470,1537,18247494
Shell,1333411200000000,Apr 03,503,1473,15291143
Shell,1333497600000000,Apr 04,489,1789,19809975
Shell,1333584000000000,Apr 05,487,1586,16605619
Shell,1333670400000000,Apr 06,433,1302,21231489
Shell,1333756800000000,Apr 07,343,1249,19142293
Shell,1333843200000000,Apr 08,362,1101,18035786
Shell,1333929600000000,Apr 09,427,1365,23209200
Shell,1334016000000000,Apr 10,520,1593,20680024
Shell,1334102400000000,Apr 11,495,1709,26275117
Shell,1334188800000000,Apr 12,494,1601,28706560
Shell,1334275200000000,Apr 13,505,1606,16559898
Shell,1334361600000000,Apr 14,369,1239,17933568
Shell,1334448000000000,Apr 15,377,1253,18036123
Shell,1334534400000000,Apr 16,494,1531,17571241
Shell,1334620800000000,Apr 17,469,1588,16330767
Shell,1334707200000000,Apr 18,521,1589,23751674
Shell,1334793600000000,Apr 19,486,1669,22943158
Shell,1334880000000000,Apr 20,464,1521,16333952
Shell,1334966400000000,Apr 21,380,1097,15492435
Shell,1335052800000000,Apr 22,356,1136,15343648
Shell,1335139200000000,Apr 23,478,1588,22633795
Shell,1335225600000000,Apr 24,512,1560,14769614
Shell,1335312000000000,Apr 25,527,1546,17025068
Shell,1335398400000000,Apr 26,479,1460,22983526
Shell,1335484800000000,Apr 27,463,1448,20878528
Shell,1335571200000000,Apr 28,387,1226,14857431
Shell,1335657600000000,Apr 29,403,1468,19854355
Shell,1335744000000000,Apr 30,478,1525,23522365
Shell,1335830400000000,May 01,482,1547,17782306
Shell,1335916800000000,May 02,501,1596,19453422
Shell,1336003200000000,May 03,488,1577,19895804
Shell,1336089600000000,May 04,514,1601,34011345
Shell,1336176000000000,May 05,363,1105,17498965
Shell,1336262400000000,May 06,384,1180,14472101
Shell,1336348800000000,May 07,536,1757,15095129
Shell,1336435200000000,May 08,520,1495,19111097
Shell,1336521600000000,May 09,531,1674,46491470
Shell,1336608000000000,May 10,532,1576,19994241
Shell,1336694400000000,May 11,504,1432,28059383
Shell,1336780800000000,May 12,328,1147,44469856
Shell,1336867200000000,May 13,376,1298,23717457
Shell,1336953600000000,May 14,521,1860,41058613
Shell,1337040000000000,May 15,541,1804,51062764
Shell,1337126400000000,May 16,530,1762,49620735
Shell,1337212800000000,May 17,501,1636,45814463
Shell,1337299200000000,May 18,78,173,5356864
Smalltalk,1331424000000000,Mar 11,2,19,12584
Smalltalk,1331510400000000,Mar 12,4,21,19720
Smalltalk,1331596800000000,Mar 13,5,23,23392
Smalltalk,1331683200000000,Mar 14,2,6,55468
Smalltalk,1331769600000000,Mar 15,2,3,22260
Smalltalk,1331856000000000,Mar 16,1,1,192
Smalltalk,1331942400000000,Mar 17,1,1,668
Smalltalk,1332201600000000,Mar 20,2,3,500
Smalltalk,1332374400000000,Mar 22,1,4,1688
Smalltalk,1332460800000000,Mar 23,1,1,8760
Smalltalk,1332547200000000,Mar 24,1,3,360
Smalltalk,1332633600000000,Mar 25,2,4,832
Smalltalk,1332720000000000,Mar 26,2,5,1016
Smalltalk,1332806400000000,Mar 27,2,5,2044
Smalltalk,1332892800000000,Mar 28,3,6,1636
Smalltalk,1332979200000000,Mar 29,7,9,2128
Smalltalk,1333065600000000,Mar 30,2,9,2524
Smalltalk,1333152000000000,Mar 31,1,4,2012
Smalltalk,1333238400000000,Apr 01,3,5,1884
Smalltalk,1333324800000000,Apr 02,6,14,3688
Smalltalk,1333411200000000,Apr 03,4,8,3180
Smalltalk,1333497600000000,Apr 04,8,13,11272
Smalltalk,1333584000000000,Apr 05,6,34,5460
Smalltalk,1333670400000000,Apr 06,7,41,9168
Smalltalk,1333756800000000,Apr 07,3,6,1260
Smalltalk,1333843200000000,Apr 08,4,15,4492
Smalltalk,1333929600000000,Apr 09,4,31,28724
Smalltalk,1334016000000000,Apr 10,1,6,1240
Smalltalk,1334102400000000,Apr 11,3,14,15464
Smalltalk,1334188800000000,Apr 12,1,6,1032
Smalltalk,1334275200000000,Apr 13,2,4,1332
Smalltalk,1334361600000000,Apr 14,3,9,7884
Smalltalk,1334448000000000,Apr 15,5,10,5848
Smalltalk,1334534400000000,Apr 16,3,3,856
Smalltalk,1334620800000000,Apr 17,2,3,460
Smalltalk,1334707200000000,Apr 18,4,9,1876
Smalltalk,1334793600000000,Apr 19,5,11,119004
Smalltalk,1334880000000000,Apr 20,6,24,607496
Smalltalk,1334966400000000,Apr 21,3,13,6404
Smalltalk,1335052800000000,Apr 22,2,3,2284
Smalltalk,1335139200000000,Apr 23,4,7,155209
Smalltalk,1335225600000000,Apr 24,6,15,323074
Smalltalk,1335312000000000,Apr 25,7,12,2536
Smalltalk,1335398400000000,Apr 26,3,6,1348
Smalltalk,1335484800000000,Apr 27,3,5,1508
Smalltalk,1335571200000000,Apr 28,2,3,1256
Smalltalk,1335657600000000,Apr 29,4,28,7572
Smalltalk,1335744000000000,Apr 30,7,17,6464
Smalltalk,1335830400000000,May 01,3,7,3996
Smalltalk,1335916800000000,May 02,7,36,29976
Smalltalk,1336003200000000,May 03,6,51,65452
Smalltalk,1336089600000000,May 04,5,40,23956
Smalltalk,1336176000000000,May 05,2,7,1208
Smalltalk,1336262400000000,May 06,4,8,10116
Smalltalk,1336348800000000,May 07,7,14,554687
Smalltalk,1336435200000000,May 08,8,22,14468
Smalltalk,1336521600000000,May 09,5,21,13104
Smalltalk,1336608000000000,May 10,2,4,8756
Smalltalk,1336694400000000,May 11,7,14,8308
Smalltalk,1336780800000000,May 12,4,10,8360
Smalltalk,1336867200000000,May 13,6,35,17672
Smalltalk,1336953600000000,May 14,3,5,6168
Smalltalk,1337040000000000,May 15,5,12,21940
Smalltalk,1337126400000000,May 16,6,16,10792
Smalltalk,1337212800000000,May 17,6,11,6552
Smalltalk,1337299200000000,May 18,1,1,200
Standard ML,1331424000000000,Mar 11,2,7,48996
Standard ML,1331510400000000,Mar 12,7,21,25216
Standard ML,1331596800000000,Mar 13,7,14,31104
Standard ML,1331683200000000,Mar 14,7,14,6752
Standard ML,1331769600000000,Mar 15,7,22,17976
Standard ML,1331856000000000,Mar 16,9,33,9588
Standard ML,1331942400000000,Mar 17,4,4,24116
Standard ML,1332028800000000,Mar 18,4,18,47096
Standard ML,1332115200000000,Mar 19,2,17,9692
Standard ML,1332201600000000,Mar 20,5,11,4472
Standard ML,1332288000000000,Mar 21,3,19,86860
Standard ML,1332374400000000,Mar 22,5,22,75652
Standard ML,1332460800000000,Mar 23,6,11,4220
Standard ML,1332547200000000,Mar 24,7,18,92156
Standard ML,1332633600000000,Mar 25,8,25,141264
Standard ML,1332720000000000,Mar 26,7,31,96716
Standard ML,1332806400000000,Mar 27,10,25,57652
Standard ML,1332892800000000,Mar 28,7,20,100805
Standard ML,1332979200000000,Mar 29,7,23,81728
Standard ML,1333065600000000,Mar 30,6,17,106624
Standard ML,1333152000000000,Mar 31,2,4,1488
Standard ML,1333238400000000,Apr 01,5,5,58340
Standard ML,1333324800000000,Apr 02,3,11,40564
Standard ML,1333411200000000,Apr 03,8,20,142928
Standard ML,1333497600000000,Apr 04,7,12,66772
Standard ML,1333584000000000,Apr 05,8,15,66752
Standard ML,1333670400000000,Apr 06,8,14,40432
Standard ML,1333756800000000,Apr 07,4,6,14524
Standard ML,1333843200000000,Apr 08,4,7,37888
Standard ML,1333929600000000,Apr 09,5,11,115476
Standard ML,1334016000000000,Apr 10,7,16,15504
Standard ML,1334102400000000,Apr 11,10,23,78048
Standard ML,1334188800000000,Apr 12,7,21,146668
Standard ML,1334275200000000,Apr 13,7,24,225260
Standard ML,1334361600000000,Apr 14,5,7,37804
Standard ML,1334448000000000,Apr 15,7,8,24444
Standard ML,1334534400000000,Apr 16,6,18,23560
Standard ML,1334620800000000,Apr 17,8,17,27942
Standard ML,1334707200000000,Apr 18,6,11,43860
Standard ML,1334793600000000,Apr 19,3,4,35648
Standard ML,1334880000000000,Apr 20,3,3,40228
Standard ML,1334966400000000,Apr 21,3,4,25072
Standard ML,1335052800000000,Apr 22,5,23,252100
Standard ML,1335139200000000,Apr 23,5,11,82900
Standard ML,1335225600000000,Apr 24,5,8,57736
Standard ML,1335312000000000,Apr 25,2,7,20976
Standard ML,1335398400000000,Apr 26,6,13,201172
Standard ML,1335484800000000,Apr 27,3,9,6740
Standard ML,1335571200000000,Apr 28,4,5,2556
Standard ML,1335657600000000,Apr 29,2,5,33920
Standard ML,1335744000000000,Apr 30,4,13,158384
Standard ML,1335830400000000,May 01,6,43,449492
Standard ML,1335916800000000,May 02,4,10,29912
Standard ML,1336089600000000,May 04,4,10,7112
Standard ML,1336176000000000,May 05,4,8,74468
Standard ML,1336262400000000,May 06,3,5,31260
Standard ML,1336348800000000,May 07,7,9,330039
Standard ML,1336435200000000,May 08,4,9,21832
Standard ML,1336521600000000,May 09,3,6,20509
Standard ML,1336608000000000,May 10,2,2,12076
Standard ML,1336694400000000,May 11,2,8,79168
Standard ML,1336780800000000,May 12,2,5,4396
Standard ML,1336867200000000,May 13,1,2,28484
Standard ML,1336953600000000,May 14,3,4,2104
Standard ML,1337040000000000,May 15,4,8,18740
Standard ML,1337126400000000,May 16,3,7,60784
Standard ML,1337212800000000,May 17,2,3,2032
SuperCollider,1331424000000000,Mar 11,5,8,7712
SuperCollider,1331510400000000,Mar 12,9,11,14116
SuperCollider,1331596800000000,Mar 13,7,9,29272
SuperCollider,1331683200000000,Mar 14,7,23,111080
SuperCollider,1331769600000000,Mar 15,8,12,101364
SuperCollider,1331856000000000,Mar 16,7,11,14628
SuperCollider,1331942400000000,Mar 17,10,24,207620
SuperCollider,1332028800000000,Mar 18,5,5,130276
SuperCollider,1332115200000000,Mar 19,5,8,3980
SuperCollider,1332201600000000,Mar 20,6,13,103744
SuperCollider,1332288000000000,Mar 21,6,18,73648
SuperCollider,1332374400000000,Mar 22,2,3,2860
SuperCollider,1332460800000000,Mar 23,2,2,17064
SuperCollider,1332547200000000,Mar 24,1,1,1212
SuperCollider,1332633600000000,Mar 25,2,4,321120
SuperCollider,1332720000000000,Mar 26,3,8,106644
SuperCollider,1332806400000000,Mar 27,9,14,201448
SuperCollider,1332892800000000,Mar 28,5,9,120812
SuperCollider,1332979200000000,Mar 29,1,4,640
SuperCollider,1333065600000000,Mar 30,3,4,12360
SuperCollider,1333152000000000,Mar 31,3,4,2936
SuperCollider,1333238400000000,Apr 01,2,3,4144
SuperCollider,1333324800000000,Apr 02,4,7,5732
SuperCollider,1333411200000000,Apr 03,3,4,1268
SuperCollider,1333497600000000,Apr 04,3,5,5264
SuperCollider,1333584000000000,Apr 05,4,5,2968
SuperCollider,1333670400000000,Apr 06,5,9,6656
SuperCollider,1333756800000000,Apr 07,4,14,9216
SuperCollider,1333843200000000,Apr 08,4,5,2076
SuperCollider,1333929600000000,Apr 09,3,9,24968
SuperCollider,1334016000000000,Apr 10,5,5,4052
SuperCollider,1334102400000000,Apr 11,3,3,2960
SuperCollider,1334188800000000,Apr 12,2,3,5128
SuperCollider,1334275200000000,Apr 13,4,6,7760
SuperCollider,1334361600000000,Apr 14,5,12,10644
SuperCollider,1334448000000000,Apr 15,10,15,14656
SuperCollider,1334534400000000,Apr 16,4,6,13524
SuperCollider,1334620800000000,Apr 17,6,6,21220
SuperCollider,1334707200000000,Apr 18,2,2,2572
SuperCollider,1334793600000000,Apr 19,7,17,16408
SuperCollider,1334880000000000,Apr 20,4,10,29544
SuperCollider,1334966400000000,Apr 21,2,2,904
SuperCollider,1335052800000000,Apr 22,6,17,423392
SuperCollider,1335139200000000,Apr 23,3,4,1764
SuperCollider,1335225600000000,Apr 24,2,5,936
SuperCollider,1335312000000000,Apr 25,6,8,6060
SuperCollider,1335398400000000,Apr 26,5,9,5328
SuperCollider,1335484800000000,Apr 27,2,2,920
SuperCollider,1335571200000000,Apr 28,3,4,23208
SuperCollider,1335657600000000,Apr 29,2,3,4784
SuperCollider,1335744000000000,Apr 30,4,4,55232
SuperCollider,1335830400000000,May 01,1,1,144
SuperCollider,1335916800000000,May 02,2,3,130596
SuperCollider,1336003200000000,May 03,2,4,2028
SuperCollider,1336176000000000,May 05,4,5,9840
SuperCollider,1336262400000000,May 06,3,5,63588
SuperCollider,1336348800000000,May 07,3,3,1132
SuperCollider,1336435200000000,May 08,2,5,2440
SuperCollider,1336521600000000,May 09,3,7,9320
SuperCollider,1336608000000000,May 10,5,5,27104
SuperCollider,1336694400000000,May 11,2,5,5416
SuperCollider,1336780800000000,May 12,4,6,64684
SuperCollider,1336867200000000,May 13,3,6,3844
SuperCollider,1336953600000000,May 14,5,6,5472
SuperCollider,1337040000000000,May 15,4,8,4372
SuperCollider,1337126400000000,May 16,5,7,5948
SuperCollider,1337212800000000,May 17,3,3,2888
Tcl,1331424000000000,Mar 11,2,4,136000
Tcl,1331510400000000,Mar 12,5,19,118672
Tcl,1331596800000000,Mar 13,5,9,7500
Tcl,1331683200000000,Mar 14,3,9,7180
Tcl,1331769600000000,Mar 15,3,12,1960
Tcl,1331856000000000,Mar 16,5,9,21436
Tcl,1331942400000000,Mar 17,2,3,820
Tcl,1332028800000000,Mar 18,4,5,43640
Tcl,1332115200000000,Mar 19,2,3,5336
Tcl,1332201600000000,Mar 20,5,13,4396
Tcl,1332288000000000,Mar 21,5,13,4288
Tcl,1332374400000000,Mar 22,12,35,40364
Tcl,1332460800000000,Mar 23,4,17,3320
Tcl,1332547200000000,Mar 24,3,6,1612
Tcl,1332633600000000,Mar 25,1,21,3016
Tcl,1332720000000000,Mar 26,4,5,2500
Tcl,1332806400000000,Mar 27,6,17,39804
Tcl,1332892800000000,Mar 28,5,10,4516
Tcl,1332979200000000,Mar 29,5,21,162536
Tcl,1333065600000000,Mar 30,3,9,156968
Tcl,1333152000000000,Mar 31,1,4,2224
Tcl,1333324800000000,Apr 02,7,23,5508
Tcl,1333411200000000,Apr 03,10,41,271420
Tcl,1333497600000000,Apr 04,8,24,74332
Tcl,1333584000000000,Apr 05,9,25,109132
Tcl,1333670400000000,Apr 06,6,8,143489
Tcl,1333756800000000,Apr 07,4,7,65751
Tcl,1333843200000000,Apr 08,3,4,204253
Tcl,1333929600000000,Apr 09,8,13,6960
Tcl,1334016000000000,Apr 10,7,26,613820
Tcl,1334102400000000,Apr 11,5,21,247324
Tcl,1334188800000000,Apr 12,7,14,100080
Tcl,1334275200000000,Apr 13,7,15,281172
Tcl,1334361600000000,Apr 14,1,4,427120
Tcl,1334448000000000,Apr 15,3,7,581136
Tcl,1334534400000000,Apr 16,8,23,129516
Tcl,1334620800000000,Apr 17,4,5,114404
Tcl,1334707200000000,Apr 18,5,13,353768
Tcl,1334793600000000,Apr 19,7,17,113328
Tcl,1334880000000000,Apr 20,3,9,136440
Tcl,1334966400000000,Apr 21,4,22,19444
Tcl,1335052800000000,Apr 22,3,7,131536
Tcl,1335139200000000,Apr 23,10,21,379852
Tcl,1335225600000000,Apr 24,10,18,62398
Tcl,1335312000000000,Apr 25,11,29,53568
Tcl,1335398400000000,Apr 26,14,30,208232
Tcl,1335484800000000,Apr 27,9,21,8932
Tcl,1335571200000000,Apr 28,11,21,188100
Tcl,1335657600000000,Apr 29,5,20,1529732
Tcl,1335744000000000,Apr 30,7,12,12284
Tcl,1335830400000000,May 01,6,19,38272
Tcl,1335916800000000,May 02,5,12,129988
Tcl,1336003200000000,May 03,113,482,712024
Tcl,1336089600000000,May 04,6,10,33732
Tcl,1336176000000000,May 05,2,4,8732
Tcl,1336262400000000,May 06,4,13,160718
